id,config_id,log_level,event,symbol,direction,exchange,message,details,created_at
183,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 243.0 STEEMUSDT @ 0.05745,"{""size"": 243.0, ""order_id"": ""2135711225"", ""open_time"": ""25/02/2026 00:00:00"", ""actual_entry"": 0.05745, ""trigger_type"": ""auto"", ""position_value"": 13.9002, ""funding_rate_pct"": -0.475639}",2026-02-25 03:00:00.214801+00:00
184,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 988.0 STEEMUSDT @ ~0.05716,"{""side"": ""sell"", ""size"": 988.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05716, ""trigger_type"": ""auto"", ""position_value"": 56.4799, ""prev_funding_rate"": -0.00472761}",2026-02-25 03:00:04.527215+00:00
185,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 03:00:05.776853+00:00
186,45,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0572 | motivo: funding,"{""size"": 258.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.0572, ""side_to_close"": ""sell""}",2026-02-25 03:00:15.128385+00:00
187,45,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0571,"{""order_id"": ""2135719123"", ""exit_price"": 0.05714, ""close_reason"": ""funding""}",2026-02-25 03:00:18.765571+00:00
188,44,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 0.8028% (gatilho 0.8000%),"{""current_price"": 0.05766, ""total_pnl_pct"": 0.8027553606837083, ""trailing_stop_pct"": 0.4, ""trailing_start_profit_pct"": 0.8}",2026-02-25 03:03:50.776551+00:00
189,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0577 | motivo: funding,"{""size"": 243.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.05769, ""side_to_close"": ""sell""}",2026-02-25 03:04:15.973390+00:00
190,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0577,"{""order_id"": ""2135758441"", ""exit_price"": 0.05769, ""close_reason"": ""funding""}",2026-02-25 03:04:18.525714+00:00
191,56,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 1.5567% (gatilho 1.3000%),"{""current_price"": 0.05704, ""total_pnl_pct"": 1.556666666666656, ""trailing_stop_pct"": 0.5, ""trailing_start_profit_pct"": 1.3}",2026-02-25 03:22:26.513045+00:00
192,56,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0569 | motivo: trailing_stop,"{""size"": 527.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.05688, ""side_to_close"": ""sell""}",2026-02-25 03:22:36.814611+00:00
193,56,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0570,"{""order_id"": ""2135930095"", ""exit_price"": 0.056965, ""close_reason"": ""trailing_stop""}",2026-02-25 03:22:39.371010+00:00
194,45,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 237.0 STEEMUSDT @ ~0.06221,"{""side"": ""buy"", ""size"": 237.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06221, ""funding_rate"": -0.00524101, ""trigger_type"": ""auto"", ""position_value"": 14.7873, ""funding_rate_pct"": -0.524101}",2026-02-25 03:59:47.884281+00:00
195,45,INFO,open_attempt,AWEUSDT,LONG,binance,Tentando abrir LONG 282.0 AWEUSDT @ ~0.05228,"{""side"": ""buy"", ""size"": 282.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""AWE/USDT:USDT"", ""entry_price"": 0.05228, ""funding_rate"": -0.00394246, ""trigger_type"": ""auto"", ""position_value"": 14.7873, ""funding_rate_pct"": -0.394246}",2026-02-25 03:59:47.892209+00:00
196,45,INFO,open_attempt,HOLOUSDT,LONG,binance,Tentando abrir LONG 225.0 HOLOUSDT @ ~0.06566,"{""side"": ""buy"", ""size"": 225.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""HOLO/USDT:USDT"", ""entry_price"": 0.06566, ""funding_rate"": -0.00827784, ""trigger_type"": ""auto"", ""position_value"": 14.7873, ""funding_rate_pct"": -0.827784}",2026-02-25 03:59:47.901004+00:00
197,45,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 237.0 STEEMUSDT @ 0.0625,"{""size"": 237.0, ""order_id"": ""2136601518"", ""open_time"": ""25/02/2026 00:59:50"", ""actual_entry"": 0.0625, ""trigger_type"": ""auto"", ""position_value"": 14.7873, ""funding_rate_pct"": -0.524101}",2026-02-25 03:59:50.470601+00:00
198,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 112.0 STEEMUSDT @ ~0.06221,"{""side"": ""buy"", ""size"": 112.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06221, ""funding_rate"": -0.00524101, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.524101}",2026-02-25 03:59:51.399925+00:00
199,44,INFO,open_attempt,ONTUSDT,LONG,binance,Tentando abrir LONG 168.5 ONTUSDT @ ~0.0415,"{""side"": ""buy"", ""size"": 168.5, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""ONT/USDT:USDT"", ""entry_price"": 0.0415, ""funding_rate"": -0.00096508, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.096508}",2026-02-25 03:59:51.401712+00:00
200,44,INFO,open_attempt,AWEUSDT,LONG,binance,Tentando abrir LONG 133.0 AWEUSDT @ ~0.05228,"{""side"": ""buy"", ""size"": 133.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""AWE/USDT:USDT"", ""entry_price"": 0.05228, ""funding_rate"": -0.00394246, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.394246}",2026-02-25 03:59:51.467224+00:00
201,44,INFO,open_attempt,SONICUSDT,LONG,binance,Tentando abrir LONG 148.4 SONICUSDT @ ~0.04714,"{""side"": ""buy"", ""size"": 148.4, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""SONIC/USDT:USDT"", ""entry_price"": 0.04714, ""funding_rate"": -0.00182935, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.182935}",2026-02-25 03:59:51.475875+00:00
202,44,INFO,open_success,ONTUSDT,LONG,binance,Posição aberta: LONG 168.5 ONTUSDT @ 0.0416,"{""size"": 168.5, ""order_id"": ""8360228563"", ""open_time"": ""25/02/2026 00:59:55"", ""actual_entry"": 0.0416, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.096508}",2026-02-25 03:59:55.160899+00:00
203,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 112.0 STEEMUSDT @ 0.06247,"{""size"": 112.0, ""order_id"": ""2136603877"", ""open_time"": ""25/02/2026 00:59:55"", ""actual_entry"": 0.06247, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.524101}",2026-02-25 03:59:55.162523+00:00
204,45,INFO,open_success,AWEUSDT,LONG,binance,Posição aberta: LONG 282.0 AWEUSDT @ 0.05227,"{""size"": 282.0, ""order_id"": ""614503820"", ""open_time"": ""25/02/2026 00:59:55"", ""actual_entry"": 0.05227, ""trigger_type"": ""auto"", ""position_value"": 14.7873, ""funding_rate_pct"": -0.394246}",2026-02-25 03:59:55.322890+00:00
205,45,INFO,open_success,HOLOUSDT,LONG,binance,Posição aberta: LONG 225.0 HOLOUSDT @ 0.0656,"{""size"": 225.0, ""order_id"": ""604606212"", ""open_time"": ""25/02/2026 00:59:55"", ""actual_entry"": 0.0656, ""trigger_type"": ""auto"", ""position_value"": 14.7873, ""funding_rate_pct"": -0.827784}",2026-02-25 03:59:55.334833+00:00
206,44,INFO,open_success,AWEUSDT,LONG,binance,Posição aberta: LONG 133.0 AWEUSDT @ 0.05222,"{""size"": 133.0, ""order_id"": ""614503812"", ""open_time"": ""25/02/2026 01:00:00"", ""actual_entry"": 0.05222, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.394246}",2026-02-25 04:00:00.415392+00:00
207,44,INFO,open_success,SONICUSDT,LONG,binance,Posição aberta: LONG 148.4 SONICUSDT @ 0.04715,"{""size"": 148.4, ""order_id"": ""692347681"", ""open_time"": ""25/02/2026 01:00:00"", ""actual_entry"": 0.04715, ""trigger_type"": ""auto"", ""position_value"": 6.9964, ""funding_rate_pct"": -0.182935}",2026-02-25 04:00:00.427071+00:00
208,43,INFO,open_attempt,AWEUSDT,SHORT,binance,Tentando abrir SHORT 812.0 AWEUSDT @ ~0.05212,"{""side"": ""sell"", ""size"": 812.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""AWE/USDT:USDT"", ""entry_price"": 0.05212, ""trigger_type"": ""auto"", ""position_value"": 42.3599, ""prev_funding_rate"": -0.00393427}",2026-02-25 04:00:13.388716+00:00
209,43,INFO,open_attempt,SONICUSDT,SHORT,binance,Tentando abrir SHORT 899.7 SONICUSDT @ ~0.04708,"{""side"": ""sell"", ""size"": 899.7, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""SONIC/USDT:USDT"", ""entry_price"": 0.04708, ""trigger_type"": ""auto"", ""position_value"": 42.3599, ""prev_funding_rate"": -0.00182935}",2026-02-25 04:00:13.390439+00:00
210,43,INFO,open_attempt,ONTUSDT,SHORT,binance,Tentando abrir SHORT 1020.7 ONTUSDT @ ~0.0415,"{""side"": ""sell"", ""size"": 1020.7, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""ONT/USDT:USDT"", ""entry_price"": 0.0415, ""trigger_type"": ""auto"", ""position_value"": 42.3599, ""prev_funding_rate"": -0.00096508}",2026-02-25 04:00:13.390954+00:00
211,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 678.0 STEEMUSDT @ ~0.06239,"{""side"": ""sell"", ""size"": 678.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06239, ""trigger_type"": ""auto"", ""position_value"": 42.3599, ""prev_funding_rate"": -0.00524101}",2026-02-25 04:00:13.393068+00:00
212,45,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0624 | motivo: funding,"{""size"": 237.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06239, ""side_to_close"": ""sell""}",2026-02-25 04:00:13.515903+00:00
214,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 04:00:16.063488+00:00
216,43,ERROR,error,ONTUSDT,,binance,"Erro crítico counter-trend ONTUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 04:00:16.066438+00:00
213,43,ERROR,error,AWEUSDT,,binance,"Erro crítico counter-trend AWEUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 04:00:16.077499+00:00
215,43,ERROR,error,SONICUSDT,,binance,"Erro crítico counter-trend SONICUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 04:00:16.085244+00:00
217,45,INFO,close_attempt,HOLOUSDT,LONG,binance,Fechando HOLOUSDT @ ~0.0651 | motivo: funding,"{""size"": 225.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06514, ""side_to_close"": ""sell""}",2026-02-25 04:00:17.519869+00:00
218,45,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0624,"{""order_id"": ""2136620260"", ""exit_price"": 0.06236, ""close_reason"": ""funding""}",2026-02-25 04:00:17.800889+00:00
219,45,INFO,close_success,HOLOUSDT,LONG,binance,Posição fechada: HOLOUSDT @ 0.0651,"{""order_id"": ""604621053"", ""exit_price"": 0.06514, ""close_reason"": ""funding""}",2026-02-25 04:00:20.112765+00:00
220,44,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 0.9643% (gatilho 0.8000%),"{""current_price"": 0.06277, ""total_pnl_pct"": 0.964347012194352, ""trailing_stop_pct"": 0.4, ""trailing_start_profit_pct"": 0.8}",2026-02-25 04:00:35.816306+00:00
221,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0626 | motivo: trailing_stop,"{""size"": 112.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.06256, ""side_to_close"": ""sell""}",2026-02-25 04:00:56.788232+00:00
222,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0625,"{""order_id"": ""2136651935"", ""exit_price"": 0.06251, ""close_reason"": ""trailing_stop""}",2026-02-25 04:01:07.562256+00:00
223,44,INFO,close_attempt,SONICUSDT,LONG,binance,Fechando SONICUSDT @ ~0.0471 | motivo: funding,"{""size"": 148.4, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.04714, ""side_to_close"": ""sell""}",2026-02-25 04:04:15.153543+00:00
224,44,INFO,close_success,SONICUSDT,LONG,binance,Posição fechada: SONICUSDT @ 0.0471,"{""order_id"": ""692352842"", ""exit_price"": 0.04714, ""close_reason"": ""funding""}",2026-02-25 04:04:19.509127+00:00
225,44,INFO,close_attempt,AWEUSDT,LONG,binance,Fechando AWEUSDT @ ~0.0521 | motivo: funding,"{""size"": 133.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.05208, ""side_to_close"": ""sell""}",2026-02-25 04:28:31.234202+00:00
226,44,INFO,close_success,AWEUSDT,LONG,binance,Posição fechada: AWEUSDT @ 0.0521,"{""order_id"": ""614559727"", ""exit_price"": 0.05209, ""close_reason"": ""funding""}",2026-02-25 04:28:33.848790+00:00
227,45,INFO,close_attempt,AWEUSDT,LONG,binance,Fechando AWEUSDT @ ~0.0521 | motivo: funding,"{""size"": 282.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.0521, ""side_to_close"": ""sell""}",2026-02-25 04:28:44.758525+00:00
228,45,INFO,close_success,AWEUSDT,LONG,binance,Posição fechada: AWEUSDT @ 0.0521,"{""order_id"": ""614559950"", ""exit_price"": 0.05207, ""close_reason"": ""funding""}",2026-02-25 04:28:50.958929+00:00
229,45,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 249.0 STEEMUSDT @ ~0.05985,"{""side"": ""buy"", ""size"": 249.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05985, ""funding_rate"": -0.00504345, ""trigger_type"": ""auto"", ""position_value"": 14.9294, ""funding_rate_pct"": -0.504345}",2026-02-25 04:59:49.802505+00:00
230,44,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 470.0 STEEMUSDT @ ~0.05985,"{""side"": ""buy"", ""size"": 470.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05985, ""funding_rate"": -0.00504345, ""trigger_type"": ""auto"", ""position_value"": 28.1553, ""funding_rate_pct"": -0.504345}",2026-02-25 04:59:49.940326+00:00
231,45,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 249.0 STEEMUSDT @ 0.05965,"{""size"": 249.0, ""order_id"": ""2137347090"", ""open_time"": ""25/02/2026 01:59:53"", ""actual_entry"": 0.05965, ""trigger_type"": ""auto"", ""position_value"": 14.9294, ""funding_rate_pct"": -0.504345}",2026-02-25 04:59:53.371846+00:00
232,44,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 470.0 STEEMUSDT @ 0.05965,"{""size"": 470.0, ""order_id"": ""2137347139"", ""open_time"": ""25/02/2026 01:59:53"", ""actual_entry"": 0.05965, ""trigger_type"": ""auto"", ""position_value"": 28.1553, ""funding_rate_pct"": -0.504345}",2026-02-25 04:59:53.500814+00:00
233,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 1418.0 STEEMUSDT @ ~0.05973,"{""side"": ""sell"", ""size"": 1418.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.05973, ""trigger_type"": ""auto"", ""position_value"": 84.7199, ""prev_funding_rate"": -0.00504345}",2026-02-25 05:00:04.402583+00:00
234,43,ERROR,error,STEEMUSDT,,binance,"Erro crítico counter-trend STEEMUSDT: binance {""code"":-2019,""msg"":""Margin is insufficient.""}","{""exception"": ""binance {\""code\"":-2019,\""msg\"":\""Margin is insufficient.\""}""}",2026-02-25 05:00:05.469776+00:00
235,45,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0596 | motivo: funding,"{""size"": 249.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.05963, ""side_to_close"": ""sell""}",2026-02-25 05:00:13.074430+00:00
236,45,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0597,"{""order_id"": ""2137361846"", ""exit_price"": 0.0597, ""close_reason"": ""funding""}",2026-02-25 05:00:15.633775+00:00
237,44,INFO,trailing_armed,STEEMUSDT,LONG,binance,Trailing armado em STEEMUSDT: lucro 0.8149% (gatilho 0.8000%),"{""current_price"": 0.05986, ""total_pnl_pct"": 0.8149005235978903, ""trailing_stop_pct"": 0.4, ""trailing_start_profit_pct"": 0.8}",2026-02-25 05:02:46.423740+00:00
238,44,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0601 | motivo: funding,"{""size"": 470.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06006, ""side_to_close"": ""sell""}",2026-02-25 05:04:09.149971+00:00
239,44,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0601,"{""order_id"": ""2137402181"", ""exit_price"": 0.060052, ""close_reason"": ""funding""}",2026-02-25 05:04:11.708693+00:00
240,45,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 242.0 STEEMUSDT @ ~0.06242,"{""side"": ""buy"", ""size"": 242.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06242, ""funding_rate"": -0.00397392, ""trigger_type"": ""auto"", ""position_value"": 15.135, ""funding_rate_pct"": -0.397392}",2026-02-25 05:59:46.397055+00:00
241,45,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 242.0 STEEMUSDT @ 0.06239,"{""size"": 242.0, ""order_id"": ""2138158744"", ""open_time"": ""25/02/2026 02:59:51"", ""actual_entry"": 0.06239, ""trigger_type"": ""auto"", ""position_value"": 15.135, ""funding_rate_pct"": -0.397392}",2026-02-25 05:59:51.968819+00:00
242,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 903.0 STEEMUSDT @ ~0.06252,"{""side"": ""sell"", ""size"": 903.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06252, ""trigger_type"": ""auto"", ""position_value"": 56.4799, ""prev_funding_rate"": -0.00397392}",2026-02-25 06:00:05.341765+00:00
243,45,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0622 | motivo: funding,"{""size"": 242.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06223, ""side_to_close"": ""sell""}",2026-02-25 06:00:13.124779+00:00
244,43,INFO,open_success,STEEMUSDT,SHORT,binance,Posição aberta: SHORT 903.0 STEEMUSDT @ 0.06215,"{""size"": 903.0, ""order_id"": ""2138171663"", ""open_time"": ""25/02/2026 03:00:14"", ""actual_entry"": 0.06215, ""trigger_type"": ""auto"", ""position_value"": 56.4799}",2026-02-25 06:00:14.923421+00:00
245,45,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0622,"{""order_id"": ""2138173105"", ""exit_price"": 0.06217, ""close_reason"": ""funding""}",2026-02-25 06:00:20.791227+00:00
246,43,INFO,trailing_armed,STEEMUSDT,SHORT,binance,Trailing armado em STEEMUSDT: lucro 4.1168% (gatilho 3.0000%),"{""current_price"": 0.06161, ""total_pnl_pct"": 4.1167546242912465, ""trailing_stop_pct"": 1.5, ""trailing_start_profit_pct"": 3.0}",2026-02-25 06:02:09.248714+00:00
247,43,INFO,close_attempt,STEEMUSDT,SHORT,binance,Fechando STEEMUSDT @ ~0.0618 | motivo: trailing_stop,"{""size"": 903.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.06181, ""side_to_close"": ""buy""}",2026-02-25 06:02:40.156000+00:00
248,43,INFO,close_success,STEEMUSDT,SHORT,binance,Posição fechada: STEEMUSDT @ 0.0617,"{""order_id"": ""2138217903"", ""exit_price"": 0.06175, ""close_reason"": ""trailing_stop""}",2026-02-25 06:02:43.276827+00:00
249,44,INFO,close_attempt,ONTUSDT,LONG,binance,Fechando ONTUSDT @ ~0.0417 | motivo: funding,"{""size"": 168.5, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.0417, ""side_to_close"": ""sell""}",2026-02-25 06:39:10.294674+00:00
250,44,INFO,close_success,ONTUSDT,LONG,binance,Posição fechada: ONTUSDT @ 0.0416,"{""order_id"": ""8360284222"", ""exit_price"": 0.0416, ""close_reason"": ""funding""}",2026-02-25 06:39:21.597104+00:00
251,45,INFO,open_attempt,STEEMUSDT,LONG,binance,Tentando abrir LONG 244.0 STEEMUSDT @ ~0.06183,"{""side"": ""buy"", ""size"": 244.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06183, ""funding_rate"": -0.00395955, ""trigger_type"": ""auto"", ""position_value"": 15.1318, ""funding_rate_pct"": -0.395955}",2026-02-25 06:59:46.392959+00:00
252,45,INFO,open_success,STEEMUSDT,LONG,binance,Posição aberta: LONG 244.0 STEEMUSDT @ 0.06181,"{""size"": 244.0, ""order_id"": ""2138706507"", ""open_time"": ""25/02/2026 03:59:53"", ""actual_entry"": 0.06181, ""trigger_type"": ""auto"", ""position_value"": 15.1318, ""funding_rate_pct"": -0.395955}",2026-02-25 06:59:53.266757+00:00
253,43,INFO,open_attempt,STEEMUSDT,SHORT,binance,Tentando abrir SHORT 1387.0 STEEMUSDT @ ~0.06159,"{""side"": ""sell"", ""size"": 1387.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""STEEM/USDT:USDT"", ""entry_price"": 0.06159, ""trigger_type"": ""auto"", ""position_value"": 85.4449, ""prev_funding_rate"": -0.00395955}",2026-02-25 07:00:09.147309+00:00
254,43,INFO,open_success,STEEMUSDT,SHORT,binance,Posição aberta: SHORT 1387.0 STEEMUSDT @ 0.06159,"{""size"": 1387.0, ""order_id"": ""2138716921"", ""open_time"": ""25/02/2026 04:00:11"", ""actual_entry"": 0.06159, ""trigger_type"": ""auto"", ""position_value"": 85.4449}",2026-02-25 07:00:11.307926+00:00
255,45,INFO,close_attempt,STEEMUSDT,LONG,binance,Fechando STEEMUSDT @ ~0.0617 | motivo: funding,"{""size"": 244.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06166, ""side_to_close"": ""sell""}",2026-02-25 07:00:20.198645+00:00
256,45,INFO,close_success,STEEMUSDT,LONG,binance,Posição fechada: STEEMUSDT @ 0.0617,"{""order_id"": ""2138721313"", ""exit_price"": 0.06168, ""close_reason"": ""funding""}",2026-02-25 07:00:22.749324+00:00
257,43,INFO,trailing_armed,STEEMUSDT,SHORT,binance,Trailing armado em STEEMUSDT: lucro 3.6958% (gatilho 3.0000%),"{""current_price"": 0.06111, ""total_pnl_pct"": 3.695844629411192, ""trailing_stop_pct"": 1.5, ""trailing_start_profit_pct"": 3.0}",2026-02-25 07:04:32.862826+00:00
258,43,INFO,close_attempt,STEEMUSDT,SHORT,binance,Fechando STEEMUSDT @ ~0.0609 | motivo: trailing_stop,"{""size"": 1387.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.06094, ""side_to_close"": ""buy""}",2026-02-25 07:06:44.484405+00:00
259,43,INFO,close_success,STEEMUSDT,SHORT,binance,Posição fechada: STEEMUSDT @ 0.0608,"{""order_id"": ""2138783635"", ""exit_price"": 0.060783, ""close_reason"": ""trailing_stop""}",2026-02-25 07:06:47.038056+00:00
260,44,INFO,open_attempt,AWEUSDT,LONG,binance,Tentando abrir LONG 551.0 AWEUSDT @ ~0.05175,"{""side"": ""buy"", ""size"": 551.0, ""fee_type"": ""maker"", ""leverage"": 1, ""hedge_mode"": true, ""ccxt_symbol"": ""AWE/USDT:USDT"", ""entry_price"": 0.05175, ""funding_rate"": -0.00283811, ""trigger_type"": ""auto"", ""position_value"": 28.5193, ""funding_rate_pct"": -0.283811}",2026-02-25 07:59:50.787268+00:00
262,45,INFO,open_attempt,HOLOUSDT,LONG,binance,Tentando abrir LONG 218.0 HOLOUSDT @ ~0.06941,"{""side"": ""buy"", ""size"": 218.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""HOLO/USDT:USDT"", ""entry_price"": 0.06941, ""funding_rate"": -0.0058021, ""trigger_type"": ""auto"", ""position_value"": 15.1439, ""funding_rate_pct"": -0.58021}",2026-02-25 07:59:55.254445+00:00
